match_id,match_date,team,first_innings_score
1175358,2019-03-24,Delhi Capitals,213
1175357,2019-03-24,Sunrisers Hyderabad,181
1175359,2019-03-25,Punjab Kings,184
1175359,2019-03-25,Rajasthan Royals,184
1175360,2019-03-26,Chennai Super Kings,147
1175360,2019-03-26,Delhi Capitals,147
1175361,2019-03-27,Kolkata Knight Riders,218
1175361,2019-03-27,Punjab Kings,218
1175362,2019-03-28,Mumbai Indians,187
1175362,2019-03-28,Royal Challengers Bangalore,187
1175363,2019-03-29,Sunrisers Hyderabad,198
1175363,2019-03-29,Rajasthan Royals,198
1175364,2019-03-30,Punjab Kings,176
1175364,2019-03-30,Mumbai Indians,176
1175366,2019-03-31,Royal Challengers Bangalore,231
1175367,2019-03-31,Rajasthan Royals,175
1175367,2019-03-31,Chennai Super Kings,175
1175366,2019-03-31,Sunrisers Hyderabad,231
1175368,2019-04-01,Delhi Capitals,166
1175368,2019-04-01,Punjab Kings,166
1175369,2019-04-02,Rajasthan Royals,158
1175369,2019-04-02,Royal Challengers Bangalore,158
1175370,2019-04-03,Mumbai Indians,170
1175370,2019-04-03,Chennai Super Kings,170
1175371,2019-04-04,Delhi Capitals,129
1175371,2019-04-04,Sunrisers Hyderabad,129
1175372,2019-04-05,Royal Challengers Bangalore,205
1175372,2019-04-05,Kolkata Knight Riders,205
1178393,2019-04-06,Chennai Super Kings,160
1178394,2019-04-06,Mumbai Indians,136
1178394,2019-04-06,Sunrisers Hyderabad,136
1178393,2019-04-06,Punjab Kings,160
1178396,2019-04-07,Kolkata Knight Riders,139
1178395,2019-04-07,Royal Challengers Bangalore,149
1178396,2019-04-07,Rajasthan Royals,139
1178395,2019-04-07,Delhi Capitals,149
1178397,2019-04-08,Sunrisers Hyderabad,150
1178397,2019-04-08,Punjab Kings,150
1178398,2019-04-09,Chennai Super Kings,108
1178398,2019-04-09,Kolkata Knight Riders,108
1178399,2019-04-10,Punjab Kings,197
1178399,2019-04-10,Mumbai Indians,197
1178400,2019-04-11,Chennai Super Kings,151
1178400,2019-04-11,Rajasthan Royals,151
1178401,2019-04-12,Delhi Capitals,178
1178401,2019-04-12,Kolkata Knight Riders,178
1178403,2019-04-13,Punjab Kings,173
1178403,2019-04-13,Royal Challengers Bangalore,173
1178402,2019-04-13,Rajasthan Royals,187
1178402,2019-04-13,Mumbai Indians,187
1178405,2019-04-14,Delhi Capitals,155
1178404,2019-04-14,Kolkata Knight Riders,161
1178405,2019-04-14,Sunrisers Hyderabad,155
1178404,2019-04-14,Chennai Super Kings,161
1178406,2019-04-15,Mumbai Indians,171
1178406,2019-04-15,Royal Challengers Bangalore,171
1178407,2019-04-16,Punjab Kings,182
1178407,2019-04-16,Rajasthan Royals,182
1178408,2019-04-17,Chennai Super Kings,132
1178408,2019-04-17,Sunrisers Hyderabad,132
1178409,2019-04-18,Mumbai Indians,168
1178409,2019-04-18,Delhi Capitals,168
1178410,2019-04-19,Royal Challengers Bangalore,213
1178410,2019-04-19,Kolkata Knight Riders,213
1178412,2019-04-20,Punjab Kings,163
1178411,2019-04-20,Mumbai Indians,161
1178411,2019-04-20,Rajasthan Royals,161
1178412,2019-04-20,Delhi Capitals,163
1178414,2019-04-21,Chennai Super Kings,161
1178413,2019-04-21,Sunrisers Hyderabad,159
1178413,2019-04-21,Kolkata Knight Riders,159
1178414,2019-04-21,Royal Challengers Bangalore,161
1178415,2019-04-22,Delhi Capitals,191
1178415,2019-04-22,Rajasthan Royals,191
1178416,2019-04-23,Sunrisers Hyderabad,175
1178416,2019-04-23,Chennai Super Kings,175
1178417,2019-04-24,Royal Challengers Bangalore,202
1178417,2019-04-24,Punjab Kings,202
1178418,2019-04-25,Kolkata Knight Riders,175
1178418,2019-04-25,Rajasthan Royals,175
1178419,2019-04-26,Chennai Super Kings,155
1178419,2019-04-26,Mumbai Indians,155
1178420,2019-04-27,Sunrisers Hyderabad,160
1178420,2019-04-27,Rajasthan Royals,160
1178422,2019-04-28,Mumbai Indians,232
1178421,2019-04-28,Royal Challengers Bangalore,187
1178422,2019-04-28,Kolkata Knight Riders,232
1178421,2019-04-28,Delhi Capitals,187
1178423,2019-04-29,Punjab Kings,212
1178423,2019-04-29,Sunrisers Hyderabad,212
1178425,2019-05-01,Chennai Super Kings,179
1178425,2019-05-01,Delhi Capitals,179
1178427,2019-05-03,Punjab Kings,183
1178427,2019-05-03,Kolkata Knight Riders,183
1178428,2019-05-04,Delhi Capitals,115
1178428,2019-05-04,Rajasthan Royals,115
1178429,2019-05-04,Sunrisers Hyderabad,175
1178429,2019-05-04,Royal Challengers Bangalore,175
1178430,2019-05-05,Punjab Kings,170
1178431,2019-05-05,Mumbai Indians,133
1178430,2019-05-05,Chennai Super Kings,170
1178431,2019-05-05,Kolkata Knight Riders,133
1181764,2019-05-07,Chennai Super Kings,131
1181764,2019-05-07,Mumbai Indians,131
1181766,2019-05-08,Sunrisers Hyderabad,162
1181766,2019-05-08,Delhi Capitals,162
1181767,2019-05-10,Chennai Super Kings,147
1181767,2019-05-10,Delhi Capitals,147
1181768,2019-05-12,Chennai Super Kings,149
1181768,2019-05-12,Mumbai Indians,149
1216492,2020-09-19,Chennai Super Kings,162
1216492,2020-09-19,Mumbai Indians,162
1216534,2020-09-21,Royal Challengers Bangalore,163
1216534,2020-09-21,Sunrisers Hyderabad,163
1216496,2020-09-22,Rajasthan Royals,216
1216496,2020-09-22,Chennai Super Kings,216
1216508,2020-09-23,Kolkata Knight Riders,195
1216508,2020-09-23,Mumbai Indians,195
1216510,2020-09-24,Royal Challengers Bangalore,206
1216510,2020-09-24,Punjab Kings,206
1216539,2020-09-25,Delhi Capitals,175
1216539,2020-09-25,Chennai Super Kings,175
1216545,2020-09-26,Kolkata Knight Riders,142
1216545,2020-09-26,Sunrisers Hyderabad,142
1216527,2020-09-27,Rajasthan Royals,223
1216527,2020-09-27,Punjab Kings,223
1216532,2020-09-29,Sunrisers Hyderabad,162
1216532,2020-09-29,Delhi Capitals,162
1216504,2020-09-30,Kolkata Knight Riders,174
1216504,2020-09-30,Rajasthan Royals,174
1216503,2020-10-01,Punjab Kings,191
1216503,2020-10-01,Mumbai Indians,191
1216516,2020-10-02,Chennai Super Kings,164
1216516,2020-10-02,Sunrisers Hyderabad,164
1216514,2020-10-03,Royal Challengers Bangalore,154
1216514,2020-10-03,Rajasthan Royals,154
1216515,2020-10-03,Kolkata Knight Riders,228
1216515,2020-10-03,Delhi Capitals,228
1216538,2020-10-04,Sunrisers Hyderabad,208
1216513,2020-10-04,Punjab Kings,178
1216538,2020-10-04,Mumbai Indians,208
1216513,2020-10-04,Chennai Super Kings,178
1216519,2020-10-05,Delhi Capitals,196
1216519,2020-10-05,Royal Challengers Bangalore,196
1216511,2020-10-06,Mumbai Indians,193
1216511,2020-10-06,Rajasthan Royals,193
1216501,2020-10-07,Kolkata Knight Riders,167
1216501,2020-10-07,Chennai Super Kings,167
1216542,2020-10-08,Punjab Kings,201
1216542,2020-10-08,Sunrisers Hyderabad,201
1216500,2020-10-09,Delhi Capitals,184
1216500,2020-10-09,Rajasthan Royals,184
1216523,2020-10-10,Kolkata Knight Riders,164
1216525,2020-10-10,Royal Challengers Bangalore,169
1216525,2020-10-10,Chennai Super Kings,169
1216523,2020-10-10,Punjab Kings,164
1216507,2020-10-11,Rajasthan Royals,158
1216507,2020-10-11,Sunrisers Hyderabad,158
1216529,2020-10-11,Mumbai Indians,162
1216529,2020-10-11,Delhi Capitals,162
1216540,2020-10-12,Royal Challengers Bangalore,194
1216540,2020-10-12,Kolkata Knight Riders,194
1216528,2020-10-13,Sunrisers Hyderabad,167
1216528,2020-10-13,Chennai Super Kings,167
1216543,2020-10-14,Rajasthan Royals,161
1216543,2020-10-14,Delhi Capitals,161
1216531,2020-10-15,Punjab Kings,171
1216531,2020-10-15,Royal Challengers Bangalore,171
1216526,2020-10-16,Kolkata Knight Riders,148
1216526,2020-10-16,Mumbai Indians,148
1216522,2020-10-17,Rajasthan Royals,177
1216509,2020-10-17,Delhi Capitals,179
1216509,2020-10-17,Chennai Super Kings,179
1216522,2020-10-17,Royal Challengers Bangalore,177
1216533,2020-10-19,Rajasthan Royals,125
1216533,2020-10-19,Chennai Super Kings,125
1216546,2020-10-20,Delhi Capitals,164
1216546,2020-10-20,Punjab Kings,164
1216494,2020-10-21,Royal Challengers Bangalore,84
1216494,2020-10-21,Kolkata Knight Riders,84
1216518,2020-10-22,Rajasthan Royals,154
1216518,2020-10-22,Sunrisers Hyderabad,154
1216521,2020-10-23,Chennai Super Kings,114
1216521,2020-10-23,Mumbai Indians,114
1216497,2020-10-24,Kolkata Knight Riders,194
1216497,2020-10-24,Delhi Capitals,194
1216498,2020-10-24,Sunrisers Hyderabad,126
1216498,2020-10-24,Punjab Kings,126
1216544,2020-10-25,Royal Challengers Bangalore,145
1216541,2020-10-25,Mumbai Indians,195
1216541,2020-10-25,Rajasthan Royals,195
1216544,2020-10-25,Chennai Super Kings,145
1216520,2020-10-26,Kolkata Knight Riders,149
1216520,2020-10-26,Punjab Kings,149
1216524,2020-10-27,Sunrisers Hyderabad,219
1216524,2020-10-27,Delhi Capitals,219
1216499,2020-10-28,Mumbai Indians,164
1216499,2020-10-28,Royal Challengers Bangalore,164
1216536,2020-10-29,Kolkata Knight Riders,172
1216536,2020-10-29,Chennai Super Kings,172
1216537,2020-10-30,Punjab Kings,185
1216537,2020-10-30,Rajasthan Royals,185
1216535,2020-10-31,Delhi Capitals,110
1216535,2020-10-31,Mumbai Indians,110
1216502,2020-10-31,Sunrisers Hyderabad,120
1216502,2020-10-31,Royal Challengers Bangalore,120
1216530,2020-11-01,Rajasthan Royals,191
1216506,2020-11-01,Punjab Kings,153
1216506,2020-11-01,Chennai Super Kings,153
1216530,2020-11-01,Kolkata Knight Riders,191
1216505,2020-11-02,Delhi Capitals,152
1216505,2020-11-02,Royal Challengers Bangalore,152
1216495,2020-11-03,Mumbai Indians,149
1216495,2020-11-03,Sunrisers Hyderabad,149
1237177,2020-11-05,Delhi Capitals,200
1237177,2020-11-05,Mumbai Indians,200
1237178,2020-11-06,Royal Challengers Bangalore,131
1237178,2020-11-06,Sunrisers Hyderabad,131
1237180,2020-11-08,Delhi Capitals,189
1237180,2020-11-08,Sunrisers Hyderabad,189
1237181,2020-11-10,Mumbai Indians,156
1237181,2020-11-10,Delhi Capitals,156
1254058,2021-04-09,Royal Challengers Bangalore,159
1254058,2021-04-09,Mumbai Indians,159
1254059,2021-04-10,Delhi Capitals,188
1254059,2021-04-10,Chennai Super Kings,188
1254060,2021-04-11,Sunrisers Hyderabad,187
1254060,2021-04-11,Kolkata Knight Riders,187
1254061,2021-04-12,Punjab Kings,221
1254061,2021-04-12,Rajasthan Royals,221
1254062,2021-04-13,Kolkata Knight Riders,152
1254062,2021-04-13,Mumbai Indians,152
1254063,2021-04-14,Royal Challengers Bangalore,149
1254063,2021-04-14,Sunrisers Hyderabad,149
1254064,2021-04-15,Delhi Capitals,147
1254064,2021-04-15,Rajasthan Royals,147
1254065,2021-04-16,Punjab Kings,106
1254065,2021-04-16,Chennai Super Kings,106
1254066,2021-04-17,Mumbai Indians,150
1254066,2021-04-17,Sunrisers Hyderabad,150
1254068,2021-04-18,Punjab Kings,195
1254068,2021-04-18,Delhi Capitals,195
1254067,2021-04-18,Kolkata Knight Riders,204
1254067,2021-04-18,Royal Challengers Bangalore,204
1254069,2021-04-19,Rajasthan Royals,188
1254069,2021-04-19,Chennai Super Kings,188
1254070,2021-04-20,Delhi Capitals,137
1254070,2021-04-20,Mumbai Indians,137
1254072,2021-04-21,Kolkata Knight Riders,220
1254071,2021-04-21,Sunrisers Hyderabad,120
1254072,2021-04-21,Chennai Super Kings,220
1254071,2021-04-21,Punjab Kings,120
1254073,2021-04-22,Rajasthan Royals,177
1254073,2021-04-22,Royal Challengers Bangalore,177
1254074,2021-04-23,Punjab Kings,131
1254074,2021-04-23,Mumbai Indians,131
1254075,2021-04-24,Kolkata Knight Riders,133
1254075,2021-04-24,Rajasthan Royals,133
1254076,2021-04-25,Chennai Super Kings,191
1254076,2021-04-25,Royal Challengers Bangalore,191
1254078,2021-04-26,Kolkata Knight Riders,123
1254078,2021-04-26,Punjab Kings,123
1254079,2021-04-27,Royal Challengers Bangalore,171
1254079,2021-04-27,Delhi Capitals,171
1254080,2021-04-28,Sunrisers Hyderabad,171
1254080,2021-04-28,Chennai Super Kings,171
1254081,2021-04-29,Rajasthan Royals,171
1254082,2021-04-29,Kolkata Knight Riders,154
1254081,2021-04-29,Mumbai Indians,171
1254082,2021-04-29,Delhi Capitals,154
1254083,2021-04-30,Royal Challengers Bangalore,179
1254083,2021-04-30,Punjab Kings,179
1254084,2021-05-01,Chennai Super Kings,218
1254084,2021-05-01,Mumbai Indians,218
1254085,2021-05-02,Sunrisers Hyderabad,220
1254086,2021-05-02,Delhi Capitals,166
1254085,2021-05-02,Rajasthan Royals,220
1254086,2021-05-02,Punjab Kings,166
1254104,2021-09-19,Chennai Super Kings,156
1254104,2021-09-19,Mumbai Indians,156
1254087,2021-09-20,Kolkata Knight Riders,92
1254087,2021-09-20,Royal Challengers Bangalore,92
1254111,2021-09-21,Rajasthan Royals,185
1254111,2021-09-21,Punjab Kings,185
1254105,2021-09-22,Sunrisers Hyderabad,134
1254105,2021-09-22,Delhi Capitals,134
1254096,2021-09-23,Mumbai Indians,155
1254096,2021-09-23,Kolkata Knight Riders,155
1254113,2021-09-24,Royal Challengers Bangalore,156
1254113,2021-09-24,Chennai Super Kings,156
1254107,2021-09-25,Punjab Kings,125
1254107,2021-09-25,Sunrisers Hyderabad,125
1254097,2021-09-25,Delhi Capitals,154
1254097,2021-09-25,Rajasthan Royals,154
1254108,2021-09-26,Royal Challengers Bangalore,165
1254108,2021-09-26,Mumbai Indians,165
1254098,2021-09-26,Kolkata Knight Riders,171
1254098,2021-09-26,Chennai Super Kings,171
1254100,2021-09-27,Rajasthan Royals,164
1254100,2021-09-27,Sunrisers Hyderabad,164
1254092,2021-09-28,Delhi Capitals,127
1254099,2021-09-28,Punjab Kings,135
1254092,2021-09-28,Kolkata Knight Riders,127
1254099,2021-09-28,Mumbai Indians,135
1254103,2021-09-29,Royal Challengers Bangalore,149
1254103,2021-09-29,Rajasthan Royals,149
1254091,2021-09-30,Chennai Super Kings,134
1254091,2021-09-30,Sunrisers Hyderabad,134
1254102,2021-10-01,Punjab Kings,165
1254102,2021-10-01,Kolkata Knight Riders,165
1254089,2021-10-02,Chennai Super Kings,189
1254089,2021-10-02,Rajasthan Royals,189
1254112,2021-10-02,Mumbai Indians,129
1254112,2021-10-02,Delhi Capitals,129
1254090,2021-10-03,Punjab Kings,164
1254090,2021-10-03,Royal Challengers Bangalore,164
1254109,2021-10-03,Kolkata Knight Riders,115
1254109,2021-10-03,Sunrisers Hyderabad,115
1254110,2021-10-04,Delhi Capitals,136
1254110,2021-10-04,Chennai Super Kings,136
1254093,2021-10-05,Rajasthan Royals,90
1254093,2021-10-05,Mumbai Indians,90
1254095,2021-10-06,Royal Challengers Bangalore,141
1254095,2021-10-06,Sunrisers Hyderabad,141
1254094,2021-10-07,Punjab Kings,134
1254094,2021-10-07,Chennai Super Kings,134
1254106,2021-10-07,Rajasthan Royals,171
1254106,2021-10-07,Kolkata Knight Riders,171
1254088,2021-10-08,Mumbai Indians,235
1254101,2021-10-08,Delhi Capitals,164
1254101,2021-10-08,Royal Challengers Bangalore,164
1254088,2021-10-08,Sunrisers Hyderabad,235
1254114,2021-10-10,Chennai Super Kings,172
1254114,2021-10-10,Delhi Capitals,172
1254115,2021-10-11,Kolkata Knight Riders,138
1254115,2021-10-11,Royal Challengers Bangalore,138
1254116,2021-10-13,Kolkata Knight Riders,135
1254116,2021-10-13,Delhi Capitals,135
1254117,2021-10-15,Chennai Super Kings,192
1254117,2021-10-15,Kolkata Knight Riders,192
1304047,2022-03-26,Kolkata Knight Riders,131
1304047,2022-03-26,Chennai Super Kings,131
1304049,2022-03-27,Royal Challengers Bangalore,205
1304048,2022-03-27,Delhi Capitals,177
1304049,2022-03-27,Punjab Kings,205
1304048,2022-03-27,Mumbai Indians,177
1304050,2022-03-28,Lucknow Super Giants,158
1304050,2022-03-28,Gujarat Titans,158
1304051,2022-03-29,Rajasthan Royals,210
1304051,2022-03-29,Sunrisers Hyderabad,210
1304052,2022-03-30,Royal Challengers Bangalore,128
1304052,2022-03-30,Kolkata Knight Riders,128
1304053,2022-03-31,Lucknow Super Giants,210
1304053,2022-03-31,Chennai Super Kings,210
1304054,2022-04-01,Punjab Kings,137
1304054,2022-04-01,Kolkata Knight Riders,137
1304056,2022-04-02,Gujarat Titans,171
1304055,2022-04-02,Rajasthan Royals,193
1304055,2022-04-02,Mumbai Indians,193
1304056,2022-04-02,Delhi Capitals,171
1304057,2022-04-03,Chennai Super Kings,180
1304057,2022-04-03,Punjab Kings,180
1304058,2022-04-04,Sunrisers Hyderabad,169
1304058,2022-04-04,Lucknow Super Giants,169
1304059,2022-04-05,Royal Challengers Bangalore,169
1304059,2022-04-05,Rajasthan Royals,169
1304060,2022-04-06,Mumbai Indians,161
1304060,2022-04-06,Kolkata Knight Riders,161
1304061,2022-04-07,Lucknow Super Giants,149
1304061,2022-04-07,Delhi Capitals,149
1304062,2022-04-08,Punjab Kings,189
1304062,2022-04-08,Gujarat Titans,189
1304063,2022-04-09,Chennai Super Kings,154
1304064,2022-04-09,Mumbai Indians,151
1304063,2022-04-09,Sunrisers Hyderabad,154
1304064,2022-04-09,Royal Challengers Bangalore,151
1304065,2022-04-10,Delhi Capitals,215
1304065,2022-04-10,Kolkata Knight Riders,215
1304066,2022-04-10,Lucknow Super Giants,165
1304066,2022-04-10,Rajasthan Royals,165
1304067,2022-04-11,Sunrisers Hyderabad,162
1304067,2022-04-11,Gujarat Titans,162
1304068,2022-04-12,Royal Challengers Bangalore,216
1304068,2022-04-12,Chennai Super Kings,216
1304069,2022-04-13,Mumbai Indians,198
1304069,2022-04-13,Punjab Kings,198
1304070,2022-04-14,Rajasthan Royals,192
1304070,2022-04-14,Gujarat Titans,192
1304071,2022-04-15,Kolkata Knight Riders,175
1304071,2022-04-15,Sunrisers Hyderabad,175
1304073,2022-04-16,Royal Challengers Bangalore,189
1304073,2022-04-16,Delhi Capitals,189
1304072,2022-04-16,Lucknow Super Giants,199
1304072,2022-04-16,Mumbai Indians,199
1304074,2022-04-17,Punjab Kings,151
1304075,2022-04-17,Gujarat Titans,169
1304075,2022-04-17,Chennai Super Kings,169
1304074,2022-04-17,Sunrisers Hyderabad,151
1304076,2022-04-18,Kolkata Knight Riders,217
1304076,2022-04-18,Rajasthan Royals,217
1304077,2022-04-19,Royal Challengers Bangalore,181
1304077,2022-04-19,Lucknow Super Giants,181
1304078,2022-04-20,Punjab Kings,115
1304078,2022-04-20,Delhi Capitals,115
1304079,2022-04-21,Chennai Super Kings,155
1304079,2022-04-21,Mumbai Indians,155
1304080,2022-04-22,Rajasthan Royals,222
1304080,2022-04-22,Delhi Capitals,222
1304081,2022-04-23,Gujarat Titans,156
1304082,2022-04-23,Royal Challengers Bangalore,68
1304082,2022-04-23,Sunrisers Hyderabad,68
1304081,2022-04-23,Kolkata Knight Riders,156
1304083,2022-04-24,Mumbai Indians,168
1304083,2022-04-24,Lucknow Super Giants,168
1304084,2022-04-25,Chennai Super Kings,187
1304084,2022-04-25,Punjab Kings,187
1304085,2022-04-26,Royal Challengers Bangalore,144
1304085,2022-04-26,Rajasthan Royals,144
1304086,2022-04-27,Gujarat Titans,195
1304086,2022-04-27,Sunrisers Hyderabad,195
1304087,2022-04-28,Delhi Capitals,146
1304087,2022-04-28,Kolkata Knight Riders,146
1304088,2022-04-29,Lucknow Super Giants,153
1304088,2022-04-29,Punjab Kings,153
1304089,2022-04-30,Royal Challengers Bangalore,170
1304090,2022-04-30,Mumbai Indians,158
1304090,2022-04-30,Rajasthan Royals,158
1304089,2022-04-30,Gujarat Titans,170
1304091,2022-05-01,Lucknow Super Giants,195
1304091,2022-05-01,Delhi Capitals,195
1304092,2022-05-01,Chennai Super Kings,202
1304092,2022-05-01,Sunrisers Hyderabad,202
1304093,2022-05-02,Rajasthan Royals,152
1304093,2022-05-02,Kolkata Knight Riders,152
1304094,2022-05-03,Gujarat Titans,143
1304094,2022-05-03,Punjab Kings,143
1304095,2022-05-04,Royal Challengers Bangalore,173
1304095,2022-05-04,Chennai Super Kings,173
1304096,2022-05-05,Delhi Capitals,207
1304096,2022-05-05,Sunrisers Hyderabad,207
1304097,2022-05-06,Mumbai Indians,177
1304097,2022-05-06,Gujarat Titans,177
1304098,2022-05-07,Punjab Kings,189
1304099,2022-05-07,Kolkata Knight Riders,176
1304098,2022-05-07,Rajasthan Royals,189
1304099,2022-05-07,Lucknow Super Giants,176
1304101,2022-05-08,Delhi Capitals,208
1304100,2022-05-08,Sunrisers Hyderabad,192
1304100,2022-05-08,Royal Challengers Bangalore,192
1304101,2022-05-08,Chennai Super Kings,208
1304102,2022-05-09,Mumbai Indians,165
1304102,2022-05-09,Kolkata Knight Riders,165
1304103,2022-05-10,Lucknow Super Giants,144
1304103,2022-05-10,Gujarat Titans,144
1304104,2022-05-11,Delhi Capitals,160
1304104,2022-05-11,Rajasthan Royals,160
1304105,2022-05-12,Chennai Super Kings,97
1304105,2022-05-12,Mumbai Indians,97
1304106,2022-05-13,Punjab Kings,209
1304106,2022-05-13,Royal Challengers Bangalore,209
1304107,2022-05-14,Sunrisers Hyderabad,177
1304107,2022-05-14,Kolkata Knight Riders,177
1304109,2022-05-15,Lucknow Super Giants,178
1304108,2022-05-15,Gujarat Titans,133
1304108,2022-05-15,Chennai Super Kings,133
1304109,2022-05-15,Rajasthan Royals,178
1304110,2022-05-16,Punjab Kings,159
1304110,2022-05-16,Delhi Capitals,159
1304111,2022-05-17,Mumbai Indians,193
1304111,2022-05-17,Sunrisers Hyderabad,193
1304112,2022-05-18,Kolkata Knight Riders,210
1304112,2022-05-18,Lucknow Super Giants,210
1304113,2022-05-19,Gujarat Titans,168
1304113,2022-05-19,Royal Challengers Bangalore,168
1304114,2022-05-20,Rajasthan Royals,150
1304114,2022-05-20,Chennai Super Kings,150
1304115,2022-05-21,Mumbai Indians,159
1304115,2022-05-21,Delhi Capitals,159
1304116,2022-05-22,Punjab Kings,157
1304116,2022-05-22,Sunrisers Hyderabad,157
1312197,2022-05-24,Gujarat Titans,188
1312197,2022-05-24,Rajasthan Royals,188
1312198,2022-05-25,Lucknow Super Giants,207
1312198,2022-05-25,Royal Challengers Bangalore,207
1312199,2022-05-27,Rajasthan Royals,157
1312199,2022-05-27,Royal Challengers Bangalore,157
1312200,2022-05-29,Gujarat Titans,130
1312200,2022-05-29,Rajasthan Royals,130
1359475,2023-03-31,Chennai Super Kings,178
1359475,2023-03-31,Gujarat Titans,178
1359477,2023-04-01,Delhi Capitals,193
1359476,2023-04-01,Kolkata Knight Riders,191
1359477,2023-04-01,Lucknow Super Giants,193
1359476,2023-04-01,Punjab Kings,191
1359479,2023-04-02,Mumbai Indians,171
1359478,2023-04-02,Sunrisers Hyderabad,203
1359479,2023-04-02,Royal Challengers Bangalore,171
1359478,2023-04-02,Rajasthan Royals,203
1359480,2023-04-03,Chennai Super Kings,217
1359480,2023-04-03,Lucknow Super Giants,217
1359481,2023-04-04,Delhi Capitals,162
1359481,2023-04-04,Gujarat Titans,162
1359482,2023-04-05,Rajasthan Royals,197
1359482,2023-04-05,Punjab Kings,197
1359483,2023-04-06,Royal Challengers Bangalore,204
1359483,2023-04-06,Kolkata Knight Riders,204
1359484,2023-04-07,Sunrisers Hyderabad,121
1359484,2023-04-07,Lucknow Super Giants,121
1359486,2023-04-08,Chennai Super Kings,157
1359485,2023-04-08,Rajasthan Royals,199
1359486,2023-04-08,Mumbai Indians,157
1359485,2023-04-08,Delhi Capitals,199
1359488,2023-04-09,Sunrisers Hyderabad,143
1359487,2023-04-09,Kolkata Knight Riders,204
1359487,2023-04-09,Gujarat Titans,204
1359488,2023-04-09,Punjab Kings,143
1359489,2023-04-10,Lucknow Super Giants,212
1359489,2023-04-10,Royal Challengers Bangalore,212
1359490,2023-04-11,Delhi Capitals,172
1359490,2023-04-11,Mumbai Indians,172
1359491,2023-04-12,Chennai Super Kings,175
1359491,2023-04-12,Rajasthan Royals,175
1359492,2023-04-13,Gujarat Titans,153
1359492,2023-04-13,Punjab Kings,153
1359493,2023-04-14,Kolkata Knight Riders,228
1359493,2023-04-14,Sunrisers Hyderabad,228
1359495,2023-04-15,Punjab Kings,159
1359494,2023-04-15,Delhi Capitals,174
1359494,2023-04-15,Royal Challengers Bangalore,174
1359495,2023-04-15,Lucknow Super Giants,159
1359497,2023-04-16,Gujarat Titans,177
1359496,2023-04-16,Kolkata Knight Riders,185
1359496,2023-04-16,Mumbai Indians,185
1359497,2023-04-16,Rajasthan Royals,177
1359498,2023-04-17,Chennai Super Kings,226
1359498,2023-04-17,Royal Challengers Bangalore,226
1359499,2023-04-18,Mumbai Indians,192
1359499,2023-04-18,Sunrisers Hyderabad,192
1359500,2023-04-19,Rajasthan Royals,154
1359500,2023-04-19,Lucknow Super Giants,154
1359501,2023-04-20,Punjab Kings,174
1359501,2023-04-20,Royal Challengers Bangalore,174
1359502,2023-04-20,Kolkata Knight Riders,127
1359502,2023-04-20,Delhi Capitals,127
1359503,2023-04-21,Chennai Super Kings,134
1359503,2023-04-21,Sunrisers Hyderabad,134
1359504,2023-04-22,Lucknow Super Giants,135
1359505,2023-04-22,Mumbai Indians,214
1359505,2023-04-22,Punjab Kings,214
1359504,2023-04-22,Gujarat Titans,135
1359506,2023-04-23,Rajasthan Royals,189
1359507,2023-04-23,Kolkata Knight Riders,235
1359507,2023-04-23,Chennai Super Kings,235
1359506,2023-04-23,Royal Challengers Bangalore,189
1359508,2023-04-24,Sunrisers Hyderabad,144
1359508,2023-04-24,Delhi Capitals,144
1359509,2023-04-25,Gujarat Titans,207
1359509,2023-04-25,Mumbai Indians,207
1359510,2023-04-26,Royal Challengers Bangalore,200
1359510,2023-04-26,Kolkata Knight Riders,200
1359511,2023-04-27,Rajasthan Royals,202
1359511,2023-04-27,Chennai Super Kings,202
1359512,2023-04-28,Punjab Kings,257
1359512,2023-04-28,Lucknow Super Giants,257
1359513,2023-04-29,Kolkata Knight Riders,179
1359514,2023-04-29,Sunrisers Hyderabad,197
1359514,2023-04-29,Delhi Capitals,197
1359513,2023-04-29,Gujarat Titans,179
1359515,2023-04-30,Chennai Super Kings,200
1359516,2023-04-30,Rajasthan Royals,212
1359516,2023-04-30,Mumbai Indians,212
1359515,2023-04-30,Punjab Kings,200
1359517,2023-05-01,Royal Challengers Bangalore,126
1359517,2023-05-01,Lucknow Super Giants,126
1359518,2023-05-02,Gujarat Titans,130
1359518,2023-05-02,Delhi Capitals,130
1359520,2023-05-03,Punjab Kings,214
1359520,2023-05-03,Mumbai Indians,214
1359521,2023-05-04,Sunrisers Hyderabad,171
1359521,2023-05-04,Kolkata Knight Riders,171
1359522,2023-05-05,Gujarat Titans,118
1359522,2023-05-05,Rajasthan Royals,118
1359523,2023-05-06,Chennai Super Kings,139
1359524,2023-05-06,Royal Challengers Bangalore,181
1359524,2023-05-06,Delhi Capitals,181
1359523,2023-05-06,Mumbai Indians,139
1359526,2023-05-07,Rajasthan Royals,214
1359525,2023-05-07,Gujarat Titans,227
1359525,2023-05-07,Lucknow Super Giants,227
1359526,2023-05-07,Sunrisers Hyderabad,214
1359527,2023-05-08,Kolkata Knight Riders,179
1359527,2023-05-08,Punjab Kings,179
1359528,2023-05-09,Mumbai Indians,199
1359528,2023-05-09,Royal Challengers Bangalore,199
1359529,2023-05-10,Chennai Super Kings,167
1359529,2023-05-10,Delhi Capitals,167
